,label,url
4858,urticaria pigmentosa,https://www.dermaamin.com/site/images/clinical-pic/u/urticaria-pigmentosa/urticaria-pigmentosa2.jpg
4859,pityriasis rosea,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rosea/pityriasis_rosea25.jpg
4860,lupus erythematosus,https://www.dermaamin.com/site/images/clinical-pic/s/subacute-cutaneous-lupus-erythematosus/subacute-cutaneous-lupus-erythematosus32.jpg
4861,urticaria pigmentosa,https://www.dermaamin.com/site/images/clinical-pic/u/urticaria-pigmentosa/urticaria-pigmentosa76.jpg
4862,basal cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/c/carcinome_basocellulaire_plan_superficiel/carcinome_basocellulaire_plan_superficiel7.jpg
4863,ehlers danlos syndrome,https://www.dermaamin.com/site/images/clinical-pic/e/ehlers_danlos_syndrome/ehlers_danlos_syndrome84.jpg
4864,mycosis fungoides,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide38.jpg
4865,stevens johnson syndrome,https://www.dermaamin.com/site/images/clinical-pic/s/stephen-johnson-syndrome/stephen-johnson-syndrome78.jpg
4866,keratosis pilaris,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris40.jpg
4867,lichen planus,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_planus_follicularis/lichen_planus_follicularis18.jpg
4868,pityriasis rubra pilaris,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rubra_pilaris/pityriasis_rubra_pilaris78.jpg
4869,acanthosis nigricans,https://www.dermaamin.com/site/images/clinical-pic/a/acanthosis_nigricans/acanthosis_nigricans54.jpg
4870,allergic contact dermatitis,https://www.dermaamin.com/site/images/clinical-pic/I/irritant-contact-dermatitis/irritant-contact-dermatitis11.jpg
4871,neutrophilic dermatoses,https://www.dermaamin.com/site/images/clinical-pic/p/pyodermite_Vegetante/pyodermite_Vegetante10.jpg
4872,tuberous sclerosis,https://www.dermaamin.com/site/images/clinical-pic/t/tuberous_sclerosis/tuberous_sclerosis79.jpg
4873,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-arthropathica/psoriasis-arthropathica19.jpg
4874,keratosis pilaris,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris17.jpg
4875,scleroderma,https://www.dermaamin.com/site/images/clinical-pic/s/scleredema/scleredema44.jpg
4876,melanoma,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif13.jpg
4877,papilomatosis confluentes and reticulate,https://www.dermaamin.com/site/images/clinical-pic/p/papillomatosis_confluent_reticulated/papillomatosis_confluent_reticulated21.jpg
4878,allergic contact dermatitis,https://www.dermaamin.com/site/images/clinical-pic/p/patch-testing/patch-testing9.jpg
4879,vitiligo,https://www.dermaamin.com/site/images/clinical-pic/v/vitiligo/vitiligo5.jpg
4880,livedo reticularis,https://www.dermaamin.com/site/images/clinical-pic/L/livedo-reticularis/livedo-reticularis2.jpg
4881,dermatomyositis,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis71.jpg
4882,lentigo maligna,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna51.jpg
4883,acne vulgaris,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris285.jpg
4884,behcets disease,https://www.dermaamin.com/site/images/clinical-pic/b/behcets_disease/behcets_disease5.jpg
4885,keratosis pilaris,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris41.jpg
4886,folliculitis,https://www.dermaamin.com/site/images/clinical-pic/e/eosinophilic_pustula_folliculitis/eosinophilic_pustula_folliculitis12.jpg
4887,papilomatosis confluentes and reticulate,https://www.dermaamin.com/site/images/clinical-pic/p/papillomatosis_confluent_reticulated/papillomatosis_confluent_reticulated4.jpg
4888,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail91.jpg
4889,lyme disease,https://www.dermaamin.com/site/images/clinical-pic/e/erytrasma/erytrasma40.jpg
4890,folliculitis,https://www.dermaamin.com/site/images/clinical-pic/e/eosinophilic_pustula_folliculitis/eosinophilic_pustula_folliculitis11.jpg
4891,sarcoidosis,https://www.dermaamin.com/site/images/clinical-pic/d/discoid_le/discoid_le54.jpg
4892,lupus subacute,https://www.dermaamin.com/site/images/clinical-pic/s/systemic-lupus-erythematosus/systemic-lupus-erythematosus41.jpg
4893,acquired autoimmune bullous diseaseherpes gestationis,https://www.dermaamin.com/site/images/clinical-pic/h/herpes_gestationis/herpes_gestationis9.jpg
4894,acquired autoimmune bullous diseaseherpes gestationis,https://www.dermaamin.com/site/images/clinical-pic/h/herpes_gestationis/herpes_gestationis43.jpg
4895,neurodermatitis,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis16.jpg
4896,livedo reticularis,https://www.dermaamin.com/site/images/clinical-pic/s/sneddon-syndrome/sneddon-syndrome1.jpg
4897,lupus erythematosus,https://www.dermaamin.com/site/images/clinical-pic/n/neonatal-lupus-erythematosus/neonatal-lupus-erythematosus18.jpg
4898,tuberous sclerosis,https://www.dermaamin.com/site/images/clinical-pic/t/tuberous_sclerosis/tuberous_sclerosis101.jpg
4899,pityriasis lichenoides chronica,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_lichenoid_chronica/pityriasis_lichenoid_chronica25.jpg
4900,erythema multiforme,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme61.jpg
4901,granuloma annulare,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_annulare/granuloma_annulare136.jpg
4902,porokeratosis of mibelli,https://www.dermaamin.com/site/images/clinical-pic/p/porokeratosis_of_mibelli/porokeratosis_of_mibelli9.jpg
4903,xeroderma pigmentosum,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum67.jpg
4904,cheilitis,https://www.dermaamin.com/site/images/clinical-pic/a/angular_cheilitis/angular_cheilitis9.jpg
4905,neutrophilic dermatoses,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum7.jpg
4906,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis/psoriasis61.jpg
4907,nevocytic nevus,https://www.dermaamin.com/site/images/clinical-pic/n/nevocyticn-nevus/nevocyticn-nevus74.jpg
4908,squamous cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma6.jpg
4909,prurigo nodularis,https://www.dermaamin.com/site/images/clinical-pic/p/prurigo_nodularis/prurigo_nodularis111.jpg
4910,sarcoidosis,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis-of-the-skin-plaque-form/sarcoidosis-of-the-skin-plaque-form2.jpg
4911,rosacea,https://www.dermaamin.com/site/images/clinical-pic/r/rosacea/rosacea89.jpg
4912,squamous cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma86.jpg
4913,allergic contact dermatitis,https://www.dermaamin.com/site/images/clinical-pic/r/rhus_dermatitis/rhus_dermatitis18.jpg
4914,sarcoidosis,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis112.jpg
4915,drug induced pigmentary changes,https://www.dermaamin.com/site/images/clinical-pic/n/neonatal_horizontal_hyperpigmentation/neonatal_horizontal_hyperpigmentation1.jpg
4916,pediculosis lids,https://www.dermaamin.com/site/images/clinical-pic/p/pediculosis-capitis/pediculosis-capitis4.jpg
4917,lymphangioma,https://www.dermaamin.com/site/images/clinical-pic/L/lymphangioma/lymphangioma56.jpg
4918,dermatomyositis,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis144.jpg
4919,drug eruption,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption78.jpg
4920,folliculitis,https://www.dermaamin.com/site/images/clinical-pic/b/bacterial_folliculitis/bacterial_folliculitis3.jpg
4921,disseminated actinic porokeratosis,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis42.jpg
4922,neutrophilic dermatoses,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum117.jpg
4923,granuloma annulare,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_annulare/granuloma_annulare112.jpg
4924,pyogenic granuloma,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma112.jpg
4925,necrobiosis lipoidica,https://www.dermaamin.com/site/images/clinical-pic/n/necrobiois-lipoidica-diabeticorum/necrobiois-lipoidica-diabeticorum18.jpg
4926,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/parapsoriasis-large-plaque/parapsoriasis-large-plaque18.jpg
4927,telangiectases,https://www.dermaamin.com/site/images/clinical-pic/b/blueberry_muffin_syndrome/blueberry_muffin_syndrome5.jpg
4928,nematode infection,https://www.dermaamin.com/site/images/clinical-pic/c/cutaneous_larva_migrans/cutaneous_larva_migrans10.jpg
4929,mycosis fungoides,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide55.jpg
4930,urticaria,https://www.dermaamin.com/site/images/clinical-pic/u/urticaria-contact/urticaria-contact4.jpg
4931,scabies,https://www.dermaamin.com/site/images/clinical-pic/a/abcess/abcess21.jpg
4932,xeroderma pigmentosum,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum65.jpg
4933,porokeratosis actinic,https://www.dermaamin.com/site/images/clinical-pic/p/porokeratosis_actinic/porokeratosis_actinic10.jpg
4934,photodermatoses,https://www.dermaamin.com/site/images/clinical-pic/k/kwashiorkor-dermatitis/kwashiorkor-dermatitis1.jpg
4935,paronychia,https://www.dermaamin.com/site/images/clinical-pic/a/acute_paronychia/acute_paronychia3.jpg
4936,acquired autoimmune bullous diseaseherpes gestationis,https://www.dermaamin.com/site/images/clinical-pic/h/herpes_gestationis/herpes_gestationis39.jpg
4937,lichen simplex,https://www.dermaamin.com/site/images/clinical-pic/c/chicken_pox/chicken_pox1.jpg
4938,telangiectases,https://www.dermaamin.com/site/images/clinical-pic/g/glucagonoma_syndrome/glucagonoma_syndrome5.jpg
4939,lichen planus,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_planus/lichen_planus57.jpg
4940,actinic keratosis,https://www.dermaamin.com/site/images/clinical-pic/a/actinic_keratoses/actinic_keratoses103.jpg
4941,lichen planus,https://www.dermaamin.com/site/images/clinical-pic/d/dermatitis_artefacta/dermatitis_artefacta19.jpg
4942,tuberous sclerosis,https://www.dermaamin.com/site/images/clinical-pic/t/tuberous_sclerosis/tuberous_sclerosis5.jpg
4943,eczema,https://www.dermaamin.com/site/images/clinical-pic/e/eczema_atopic/eczema_atopic46.jpg
4944,basal cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma/basal_cell_carcinoma27.jpg
4945,lichen planus,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_planus/lichen_planus69.jpg
4946,tick bite,https://www.dermaamin.com/site/images/clinical-pic/f/flea_bites/flea_bites6.jpg
4947,basal cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma/basal_cell_carcinoma50.jpg
4948,mucinosis,https://www.dermaamin.com/site/images/clinical-pic/f/follicular-mucinosis/follicular-mucinosis23.jpg
4949,squamous cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma96.jpg
4950,lupus erythematosus,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus/lupus_erythematosus48.jpg
4951,naevus comedonicus,https://www.dermaamin.com/site/images/clinical-pic/n/naevus-congenital/naevus-congenital21.jpg
4952,mucous cyst,https://www.dermaamin.com/site/images/clinical-pic/m/mucous-cyst/mucous-cyst17.jpg
4953,fixed eruptions,https://www.dermaamin.com/site/images/clinical-pic/f/fixed_drug_eruption/fixed_drug_eruption14.jpg
4954,pityriasis rosea,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rosea/pityriasis_rosea10.jpg
4955,seborrheic dermatitis,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-dermatitis/seborrheic-dermatitis30.jpg
4956,squamous cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/e/eruptive_xanthoma/eruptive_xanthoma16.jpg
4957,tick bite,https://www.dermaamin.com/site/images/clinical-pic/t/tick-bite/tick-bite16.jpg
4958,urticaria,https://www.dermaamin.com/site/images/clinical-pic/p/pruritic-urticarial-papules-and-plaques-of-pregnancy/pruritic-urticarial-papules-and-plaques-of-pregnancy1.jpg
4959,neutrophilic dermatoses,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum68.jpg
4960,prurigo nodularis,https://www.dermaamin.com/site/images/clinical-pic/p/prurigo_nodularis/prurigo_nodularis70.jpg
4961,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_chronic_plaque/psoriasis_chronic_plaque24.jpg
4962,acne vulgaris,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris36.jpg
4963,xeroderma pigmentosum,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum5.jpg
4964,psoriasis,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail10.jpg
4965,syringoma,https://www.dermaamin.com/site/images/clinical-pic/s/syringoma/syringoma1.jpg
4966,basal cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/n/nodular-basal-cell-carcinoma/nodular-basal-cell-carcinoma6.jpg
4967,eczema,https://www.dermaamin.com/site/images/clinical-pic/e/eczema_cracquele/eczema_cracquele15.jpg
4968,melanoma,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma68.jpg
4969,erythema multiforme,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme72.jpg
4970,photodermatoses,https://www.dermaamin.com/site/images/clinical-pic/p/polymorphic_light_eruption/polymorphic_light_eruption45.jpg
4971,scabies,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies34.jpg
4972,necrobiosis lipoidica,https://www.dermaamin.com/site/images/clinical-pic/n/necrobiois-lipoidica-diabeticorum/necrobiois-lipoidica-diabeticorum72.jpg
4973,halo nevus,https://www.dermaamin.com/site/images/clinical-pic/o/ota-nevus/ota-nevus6.jpg
4974,lentigo maligna,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna29.jpg
4975,melanoma,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma22.jpg
4976,lentigo maligna,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna73.jpg
4977,neutrophilic dermatoses,https://www.dermaamin.com/site/images/clinical-pic/s/sturge-weber_syndrome/sturge-weber_syndrome5.jpg
4978,erythema multiforme,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_exsudativum_multiforme_minor_form/erythema_exsudativum_multiforme_minor_form4.jpg
4979,allergic contact dermatitis,https://www.dermaamin.com/site/images/clinical-pic/a/allergic_contact_dermatitis/allergic_contact_dermatitis75.jpg
4980,sarcoidosis,https://www.dermaamin.com/site/images/clinical-pic/d/discoid_le/discoid_le63.jpg
4981,juvenile xanthogranuloma,https://www.dermaamin.com/site/images/clinical-pic/n/nevoxanthoendothelioma/nevoxanthoendothelioma1.jpg
4982,necrobiosis lipoidica,https://www.dermaamin.com/site/images/clinical-pic/n/necrobiois-lipoidica-diabeticorum/necrobiois-lipoidica-diabeticorum43.jpg
4983,nematode infection,https://www.dermaamin.com/site/images/clinical-pic/L/larva-migrans/larva-migrans105.jpg
4984,pityriasis rosea,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rosea/pityriasis_rosea18.jpg
4985,allergic contact dermatitis,https://www.dermaamin.com/site/images/clinical-pic/c/contact_dermatitis/contact_dermatitis44.jpg
4986,stasis edema,https://www.dermaamin.com/site/images/clinical-pic/p/pretibial-myxedema/pretibial-myxedema2.jpg
4987,folliculitis,https://www.dermaamin.com/site/images/clinical-pic/f/folliculitis/folliculitis41.jpg
4988,pyogenic granuloma,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma79.jpg
4989,milia,https://www.dermaamin.com/site/images/clinical-pic/m/miliaria/miliaria57.jpg
4990,cheilitis,https://www.dermaamin.com/site/images/clinical-pic/a/angular_cheilitis/angular_cheilitis7.jpg
4991,squamous cell carcinoma,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma66.jpg
4992,seborrheic dermatitis,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-dermatitis/seborrheic-dermatitis71.jpg
4993,dyshidrotic eczema,https://www.dermaamin.com/site/images/clinical-pic/d/dyshidrotic_eczema/dyshidrotic_eczema15.jpg
4994,seborrheic dermatitis,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-dermatitis/seborrheic-dermatitis74.jpg
4995,sarcoidosis,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis86.jpg
4996,mucinosis,https://www.dermaamin.com/site/images/clinical-pic/m/mucinosis/mucinosis4.jpg
4997,basal cell carcinoma morpheiform,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma_morpheiform/basal_cell_carcinoma_morpheiform8.jpg
4998,syringoma,https://www.dermaamin.com/site/images/clinical-pic/s/syringoma/syringoma51.jpg
4999,urticaria pigmentosa,https://www.dermaamin.com/site/images/clinical-pic/u/urticaria-pigmentosa/urticaria-pigmentosa10.jpg
5000,lichen planus,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_planus/lichen_planus19.jpg
5001,sarcoidosis,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis33.jpg
5002,lymphangioma,https://www.dermaamin.com/site/images/clinical-pic/L/lymphangioma/lymphangioma16.jpg
5003,superficial spreading melanoma ssm,https://www.dermaamin.com/site/images/clinical-pic/s/superfacial-spreading-melanoma/superfacial-spreading-melanoma31.jpg
5004,lyme disease,https://www.dermaamin.com/site/images/clinical-pic/e/erytrasma/erytrasma28.jpg
5005,nevocytic nevus,https://www.dermaamin.com/site/images/clinical-pic/n/nevocyticn-nevus/nevocyticn-nevus71.jpg
