,nine_partition_label,url,label
3321,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/J/juvenile-xanthogranuloma/juvenile-xanthogranuloma47.jpg,juvenile xanthogranuloma
3322,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/f/folliculitis/folliculitis101.jpg,folliculitis
3323,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/b/bullous_erythema_multiforme/bullous_erythema_multiforme10.jpg,erythema multiforme
3324,malignant melanoma,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma8.jpg,melanoma
3325,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/scleromyxedema/scleromyxedema42.jpg,scleromyxedema
3326,benign melanocyte,https://www.dermaamin.com/site/images/clinical-pic/h/halo_naevus/halo_naevus1.jpg,halo nevus
3327,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/f/fordyce-spots/fordyce-spots25.jpg,fordyce spots
3328,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/n/naevus-congenital/naevus-congenital9.jpg,naevus comedonicus
3329,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/t/tufted_hair_folliculitis/tufted_hair_folliculitis13.jpg,folliculitis
3330,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies85.jpg,scabies
3331,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_annulare/granuloma_annulare114.jpg,granuloma annulare
3332,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/L/lymphangitis/lymphangitis3.jpg,lymphangioma
3333,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/d/discoid_le/discoid_le60.jpg,sarcoidosis
3334,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_annulare/granuloma_annulare49.jpg,granuloma annulare
3335,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/f/follicular-mucinosis/follicular-mucinosis17.jpg,mucinosis
3336,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/systemic-lupus-erythematosus/systemic-lupus-erythematosus10.jpg,lupus subacute
3337,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/polymorphic_light_eruption/polymorphic_light_eruption15.jpg,photodermatoses
3338,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis/psoriasis58.jpg,psoriasis
3339,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/e/erytrasma/erytrasma5.jpg,lyme disease
3340,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris140.jpg,acne vulgaris
3341,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/a/actinic_keratoses/actinic_keratoses78.jpg,actinic keratosis
3342,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/h/herpes_gestationis/herpes_gestationis22.jpg,acquired autoimmune bullous diseaseherpes gestationis
3343,genodermatoses,https://www.dermaamin.com/site/images/clinical-pic/h/hailey_hailey_disease/hailey_hailey_disease31.jpg,hailey hailey disease
3344,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/h/herpes_gestationis/herpes_gestationis52.jpg,acquired autoimmune bullous diseaseherpes gestationis
3345,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rubra_pilaris/pityriasis_rubra_pilaris75.jpg,pityriasis rubra pilaris
3346,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/stasis-dermatitis/stasis-dermatitis39.jpg,stasis edema
3347,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/p/port-wine-stain/port-wine-stain29.jpg,port wine stain
3348,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rosea/pityriasis_rosea82.jpg,pityriasis rosea
3349,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pseudoporphyria-uraemica/pseudoporphyria-uraemica6.jpg,porphyria
3350,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum57.jpg,neutrophilic dermatoses
3351,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/anthrax/anthrax9.jpg,xanthomas
3352,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail88.jpg,psoriasis
3353,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/polymorphic_light_eruption/polymorphic_light_eruption30.jpg,photodermatoses
3354,genodermatoses,https://www.dermaamin.com/site/images/clinical-pic/h/hailey_hailey_disease/hailey_hailey_disease23.jpg,hailey hailey disease
3355,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/sturge-weber_syndrome/sturge-weber_syndrome4.jpg,neutrophilic dermatoses
3356,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/u/urticaria-pigmentosa/urticaria-pigmentosa33.jpg,urticaria pigmentosa
3357,malignant melanoma,https://www.dermaamin.com/site/images/clinical-pic/s/superfacial-spreading-melanoma/superfacial-spreading-melanoma1.jpg,superficial spreading melanoma ssm
3358,genodermatoses,https://www.dermaamin.com/site/images/clinical-pic/I/incontinentia_pigmenti/incontinentia_pigmenti46.jpg,incontinentia pigmenti
3359,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/a/actinic_keratoses/actinic_keratoses124.jpg,actinic keratosis
3360,genodermatoses,https://www.dermaamin.com/site/images/clinical-pic/a/acrodermatitis_enteropathica/acrodermatitis_enteropathica1.jpg,acrodermatitis enteropathica
3361,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_planus/lichen_planus68.jpg,lichen planus
3362,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/r/rhinophyma/rhinophyma52.jpg,rhinophyma
3363,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis/psoriasis2.jpg,psoriasis
3364,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis110.jpg,dermatomyositis
3365,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/s/syringoma/syringoma11.jpg,syringoma
3366,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/c/contact_dermatitis/contact_dermatitis87.jpg,allergic contact dermatitis
3367,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/anthrax/anthrax6.jpg,xanthomas
3368,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/e/erytrasma/erytrasma21.jpg,lyme disease
3369,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/c/chronic_stasis/chronic_stasis5.jpg,stasis edema
3370,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_guttate/psoriasis_guttate2.jpg,psoriasis
3371,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-of-hands/psoriasis-of-hands14.jpg,psoriasis
3372,malignant melanoma,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-nodulaire/melanome-nodulaire4.jpg,melanoma
3373,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum50.jpg,erythema nodosum
3374,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/parapsoriasis-en-goutte/parapsoriasis-en-goutte2.jpg,psoriasis
3375,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pompholyx/pompholyx8.jpg,dyshidrotic eczema
3376,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rubra_pilaris/pityriasis_rubra_pilaris63.jpg,pityriasis rubra pilaris
3377,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/e/erytrasma/erytrasma14.jpg,lyme disease
3378,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis8.jpg,sarcoidosis
3379,genodermatoses,https://www.dermaamin.com/site/images/clinical-pic/t/tuberous_sclerosis/tuberous_sclerosis13.jpg,tuberous sclerosis
3380,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/X/xanthomas/xanthomas5.jpg,xanthomas
3381,genodermatoses,https://www.dermaamin.com/site/images/clinical-pic/I/incontinentia_pigmenti/incontinentia_pigmenti38.jpg,incontinentia pigmenti
3382,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma37.jpg,squamous cell carcinoma
3383,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/c/carcinome_basocellulaire_nodulaire/carcinome_basocellulaire_nodulaire3.jpg,basal cell carcinoma
3384,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies3.jpg,scabies
3385,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis67.jpg,sarcoidosis
3386,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/p/pilomatrixoma/pilomatrixoma22.jpg,pilomatricoma
3387,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid75.jpg,keloid
3388,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/p/pilomatrixoma/pilomatrixoma15.jpg,pilomatricoma
3389,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/m/miliaria/miliaria6.jpg,milia
3390,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/m/malassezia_folliculitis/malassezia_folliculitis3.jpg,folliculitis
3391,malignant dermal,https://www.dermaamin.com/site/images/clinical-pic/k/kaposis-sarcoma/kaposis-sarcoma103.jpg,kaposi sarcoma
3392,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis19.jpg,lichen amyloidosis
3393,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/n/neurotic-excoriations/neurotic-excoriations17.jpg,neurotic excoriations
3394,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma_morpheiform/basal_cell_carcinoma_morpheiform43.jpg,basal cell carcinoma morpheiform
3395,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pruritic-urticarial-papules-and-plaques-of-pregnancy/pruritic-urticarial-papules-and-plaques-of-pregnancy10.jpg,urticaria
3396,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/s/solid-cysticbasalcell-carcinoma/solid-cysticbasalcell-carcinoma11.jpg,solid cystic basal cell carcinoma
3397,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/a/actinic_keratoses/actinic_keratoses57.jpg,actinic keratosis
3398,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/b/behcets_disease/behcets_disease37.jpg,behcets disease
3399,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/c/carcinome_basocellulaire_plan_superficiel/carcinome_basocellulaire_plan_superficiel3.jpg,basal cell carcinoma
3400,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/J/juvenile-xanthogranuloma/juvenile-xanthogranuloma37.jpg,juvenile xanthogranuloma
3401,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/f/frost-bite/frost-bite4.jpg,tick bite
3402,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/e/eclipse_nevi/eclipse_nevi1.jpg,becker nevus
3403,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_planus_actinic/lichen_planus_actinic7.jpg,lichen planus
3404,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma41.jpg,squamous cell carcinoma
3405,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/aplasia_cutis_congenita_circumscripta/aplasia_cutis_congenita_circumscripta54.jpg,aplasia cutis
3406,malignant melanoma,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna58.jpg,lentigo maligna
3407,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme119.jpg,erythema multiforme
3408,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/phototoxic-eruption/phototoxic-eruption8.jpg,photodermatoses
3409,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-dermatitis/seborrheic-dermatitis73.jpg,seborrheic dermatitis
3410,genodermatoses,https://www.dermaamin.com/site/images/clinical-pic/I/incontinentia_pigmenti/incontinentia_pigmenti25.jpg,incontinentia pigmenti
3411,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/h/hot_tub_folliculitis/hot_tub_folliculitis9.jpg,folliculitis
3412,malignant epidermal,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma/basal_cell_carcinoma10.jpg,basal cell carcinoma
3413,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/t/trachionychia/trachionychia7.jpg,paronychia
3414,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/m/morphea/morphea10.jpg,scleroderma
3415,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/p/prurigo_nodularis/prurigo_nodularis10.jpg,prurigo nodularis
3416,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies41.jpg,scabies
3417,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris96.jpg,acne vulgaris
3418,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris19.jpg,acne vulgaris
3419,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/perianal-dermatitis/perianal-dermatitis6.jpg,perioral dermatitis
3420,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/angular_cheilitis/angular_cheilitis21.jpg,cheilitis
3421,malignant melanoma,https://www.dermaamin.com/site/images/clinical-pic/s/superfacial-spreading-melanoma/superfacial-spreading-melanoma91.jpg,superficial spreading melanoma ssm
3422,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail9.jpg,psoriasis
3423,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/f/fixed_drug_eruption/fixed_drug_eruption61.jpg,fixed eruptions
3424,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris137.jpg,acne vulgaris
3425,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/subacute-cutaneous-lupus-erythematosus/subacute-cutaneous-lupus-erythematosus2.jpg,lupus erythematosus
3426,genodermatoses,https://www.dermaamin.com/site/images/clinical-pic/t/tuberous_sclerosis/tuberous_sclerosis94.jpg,tuberous sclerosis
3427,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/c/cold_urticaria/cold_urticaria2.jpg,urticaria
3428,malignant dermal,https://www.dermaamin.com/site/images/clinical-pic/k/kaposis-sarcoma/kaposis-sarcoma97.jpg,kaposi sarcoma
3429,benign dermal,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma68.jpg,pyogenic granuloma
3430,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-pustular/psoriasis-pustular67.jpg,psoriasis
3431,benign melanocyte,https://www.dermaamin.com/site/images/clinical-pic/n/nevocyticn-nevus/nevocyticn-nevus54.jpg,nevocytic nevus
3432,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis147.jpg,dermatomyositis
3433,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis/psoriasis41.jpg,psoriasis
3434,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/e/erythem_achronicum_migrans/erythem_achronicum_migrans44.jpg,lyme disease
3435,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris45.jpg,keratosis pilaris
3436,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/photodermatitis/photodermatitis2.jpg,photodermatoses
3437,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/paronychia/paronychia25.jpg,paronychia
3438,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies53.jpg,scabies
3439,benign melanocyte,https://www.dermaamin.com/site/images/clinical-pic/J/junction-naevus/junction-naevus1.jpg,nevocytic nevus
3440,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/acne_rosacae/acne_rosacae11.jpg,acne
3441,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/m/mass/mass2.jpg,myiasis
3442,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum44.jpg,neutrophilic dermatoses
3443,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris115.jpg,acne vulgaris
3444,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/angular_cheilitis/angular_cheilitis20.jpg,cheilitis
3445,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/a/acne_aggravated_by_steroids/acne_aggravated_by_steroids5.jpg,acne
3446,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/p/prurigo_nodularis/prurigo_nodularis108.jpg,prurigo nodularis
3447,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/L/livedo-reticularis/livedo-reticularis21.jpg,livedo reticularis
3448,genodermatoses,https://www.dermaamin.com/site/images/clinical-pic/I/incontinentia_pigmenti/incontinentia_pigmenti2.jpg,incontinentia pigmenti
3449,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/n/nickel-dermatitis/nickel-dermatitis10.jpg,neurodermatitis
3450,benign epidermal,https://www.dermaamin.com/site/images/clinical-pic/p/porokeratosis_actinic/porokeratosis_actinic1.jpg,porokeratosis actinic
3451,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rosea/pityriasis_rosea68.jpg,pityriasis rosea
3452,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome16.jpg,neutrophilic dermatoses
3453,inflammatory,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail77.jpg,psoriasis
